Time,S_baseline,E_baseline,I_baseline,H_baseline,M_baseline,R_baseline,D_baseline,S_endemic,E_endemic,I_endemic,H_endemic,M_endemic,R_endemic,D_endemic
75.2501667778519,662.6908543516604,0.04869865101685712,0.017468013557846166,0.004815041794481781,0.1438847213105665,0.9623937325744619,4.1930704018849525,619.0543608693571,10.673261932598686,3.1761296210944296,0.18927269982994666,4.080370595301174,5.77483741200336,28.30559336647064
75.35023348899266,662.3391125527868,0.04852226105129567,0.017403626408815525,0.004798776940348305,0.14340243939021183,0.9622728676593176,4.193551165753825,618.6023187097675,10.691760334705057,3.1816903952921174,0.18961356675619762,4.0878127078003414,5.788591718805334,28.37199124520542
75.45030020013341,661.9875744557543,0.04834657414989054,0.017339505998628272,0.004782566272874856,0.14292172787705973,0.9621506074225246,4.194030203912881,618.1503257373743,10.71028422220528,3.1872591089233504,0.18995495637897925,4.095266567870736,5.802368859876241,28.438505642436674
75.55036691127418,661.6362399397585,0.04817158697500528,0.01727565098074123,0.0047664096191121375,0.14244258211316896,0.9620269575226346,4.19450752304027,617.6983816634755,10.728833599465203,3.192835764596019,0.19029686914090765,4.1027321875400045,5.816168869154532,28.505136725360174
75.65043362241494,661.2851088840893,0.0479972962161602,0.017212060020379772,0.004750306806644512,0.14196499745018798,0.9619019235959974,4.194983129775136,617.2464862004849,10.747408470249889,3.1984203647643117,0.19063930546476235,4.110209578711502,5.829991780664509,28.571884661421528
75.7505003335557,660.9341811681297,0.04782369859003214,0.01714873179453776,0.004734257663589981,0.14148896924935433,0.96177551125676,4.195457030717609,616.7946390619072,10.766008837736498,3.2040129117320117,0.19098226575391114,4.117698753166954,5.8438376285145,28.638749618310865
75.85056704469646,660.583456671357,0.04765079084045468,0.017085664991977615,0.004718262018600211,0.14101449288149545,0.9616477260968674,4.19592923242881,616.3428399601701,10.7846347056826,3.2096134079513896,0.19132575043088604,4.125199722808167,5.857706446729881,28.705731763476898
75.95063375583722,660.2329352732264,0.04747856968029507,0.017022858287553917,0.0047023197004830665,0.1405415637234191,0.9615185737182923,4.196399741505145,615.8910886076933,10.8032860778498,3.21522185587575,0.19166975991835222,4.13271249953778,5.871598269335454,28.772831264366705
76.05070046697799,659.8826168527683,0.047307031588979136,0.016960310252768163,0.0046864305368877895,0.1400701771453422,0.9613880598453105,4.196868564837111,615.4393847178015,10.821962957516714,3.2208382578340014,0.19201429463136307,4.140237095156177,5.88551313041578,28.84004828861317
76.15076717811874,659.5325012894995,0.04713617327042563,0.016898019558065504,0.004670594357278746,0.1396003285393238,0.9612561900705696,4.197335709023956,614.9877280052982,10.840665347173024,3.226462615951857,0.1923593549725384,4.147773521296717,5.899451064153022,28.90738300415268
76.2508338892595,659.1825884630903,0.046965991485712115,0.016835984898913338,0.004654810991848773,0.13913201330887504,0.9611229699478784,4.197801180587568,614.5361181837993,10.85939324994184,3.2320949325181743,0.1927049413544808,4.155321789726863,5.91341210465098,28.974835578677954
76.35090060040027,658.8328782532935,0.046796483017324704,0.01677420498000832,0.004639080271287035,0.13866522686673963,0.9609884050120304,4.198264986018172,614.0845549668835,10.878146668966224,3.237735209826948,0.19305105419010726,4.162881912218301,5.927396286010987,29.04240617987404
76.45096731154102,658.4833705399445,0.04662764466915812,0.016712678515276375,0.0046234020267790265,0.13819996463489403,0.9608525007788046,4.198727131774332,613.6330380688325,10.896925607017334,3.243383450076071,0.19339769389057093,4.170453900462898,5.941403642374903,29.11009497555774
76.55103402268179,658.1340652029604,0.04645947326651555,0.01665140422787265,0.004607776090006555,0.13773622204454702,0.9607152627449647,4.199187624282946,613.1815672057121,10.915730065921865,3.24903965521938,0.19374486086254597,4.178037765949809,5.955434207987534,29.17790213388063
76.65110073382255,657.7849621223412,0.046291965656108804,0.01659038085018156,0.004592202293147765,0.13727399453614025,0.9605766963882598,4.199646469939251,612.7301420923911,10.934560048140112,3.2547038273744358,0.19409255551571117,4.18563352030418,5.969488017024623,29.245827822769687
76.7511674449633,657.4360611781691,0.0461251187060582,0.01652960712381675,0.004576680468877114,0.13681327755934766,0.9604368071674241,4.2001036751068215,612.2787624436488,10.953415556179738,3.2603759686710427,0.1944407782599702,4.193241175161323,5.983565103656753,29.313872210135145
76.85123415610407,657.0873622506084,0.04595892930589257,0.01646908179962111,0.004561210450365385,0.13635406657307583,0.9602956005221764,4.20055924611757,611.8274279749289,10.972296592199605,3.266056081148557,0.1947895295010558,4.200860742082591,5.997665502091748,29.382035464000484
76.95130086724483,656.7388652199063,0.04579339436654939,0.016408803637666804,0.004545792071279695,0.13589635704546407,0.9601530818732213,4.201013189271743,611.3761384035164,10.991203157392361,3.2717441665957945,0.19513880963314742,4.208492232424465,6.011789246640564,29.450317752702926
77.0513675783856,656.3905699663917,0.045628510820374564,0.016348771407255207,0.00453042516578347,0.13544014445388403,0.960009256622248,4.201465510837928,610.9248934455017,11.010135253577477,3.277440226964105,0.19548861905791962,4.216135657676333,6.025936371547256,29.518719244376175
77.15143428952635,656.0424763704764,0.045464275621122666,0.01628898388691698,0.004515109568536474,0.13498542428494018,0.9598641301519308,4.201916217053047,610.4736928168716,11.029092882628776,3.283144264218935,0.19583895817769678,4.22379102933911,6.040106911050065,29.587240107136257
77.2515010006671,655.6945843126543,0.045300685743956716,0.016229439864412002,0.0044998451146947855,0.13453219203446928,0.9597177078259295,4.202365314122361,610.0225362342584,11.048076046084121,3.2888562802383596,0.19618982739031787,4.231458358842713,6.054300899421167,29.65588050919885
77.35156771180787,655.3468936734806,0.04513773815050763,0.016170138121060915,0.0044846316400751225,0.1340804432134823,0.9595699950009224,4.202812808259714,609.5714234162416,11.06708474446717,3.2945762766366946,0.19654122708008018,4.239137657402731,6.0685183710351485,29.724640619080425
77.45163442294863,654.999404333545,0.04497542974465658,0.01611107741191658,0.004469468981362775,0.13363017335568309,0.9594209970418368,4.203258705738458,609.1203540801797,11.086118978937707,3.300304255193691,0.19689315763977452,4.246828936369182,6.082759360202357,29.793520605108757
77.55170113408938,654.6521161735661,0.04481375752864236,0.01605225653576746,0.004454356975377496,0.13318137799092333,0.9592707192680824,4.203703012711655,608.6693279433086,11.105178750719102,3.3060402177056347,0.19724561946304064,4.254532207105521,6.0970239012267236,29.862520635592805
77.65176784523015,654.3050290743472,0.044652718529702956,0.015993674302241412,0.0044392954594184774,0.1327340526576767,0.9591191669788173,4.204145735296569,608.218344725192,11.124264059832335,3.3117841656551423,0.1975986129300847,4.262247480720474,6.111312028523929,29.931640879164778
77.75183455637091,653.9581429167722,0.04449230979439422,0.015935329529258028,0.004424284271291072,0.1322881929040051,0.9589663454549049,4.204586879581208,607.7674041410386,11.143374908548019,3.3175361011116964,0.1979521384462467,4.26997476879936,6.125623776300569,30.000881503852057
77.85190126751168,653.6114575818066,0.04433252838858975,0.015877221043028557,0.004409323249306779,0.13184379428755824,0.9588122599589135,4.205026451624325,607.316505913428,11.162511295329145,3.323296025151477,0.19830619637432623,4.277714082120832,6.139959179117123,30.07024267870573
