Time,Susceptible_S,Exposed_E,Infected_I,Hospitalized_H,HomeCare_M,Recovered_R,Deaths_D,Living_NL
92.86190793862575,603.8163721922667,0.02609995286362884,0.0092961737089213,0.0026498081521351574,0.07940332550348075,0.9240504046137111,4.256122871885394,604.8578718571085
92.9619746497665,603.4986900370027,0.026009196502195485,0.009263640138366402,0.002640811521546205,0.07913446066813865,0.923756614678726,4.256381456795283,604.5394947605116
93.06204136090727,603.1811914939173,0.025918767692191053,0.00923122594842348,0.0026318453173992803,0.07886649787418094,0.9234621838334671,4.25663914544898,604.221302014583
93.16210807204803,602.8638764553015,0.02582866513704086,0.009198930648565303,0.0026229094612295846,0.0785994341692568,0.9231671151702646,4.256895941055309,603.9032935098879
93.26217478318878,602.5467448135146,0.025738887546184232,0.009166753750676382,0.002614003876956586,0.07833326660922144,0.9228714117691816,4.257151846810795,603.5854691370668
93.36224149432955,602.2297964609847,0.025649433635029292,0.009134694769033341,0.002605128490947287,0.07806799225809892,0.9225750766980096,4.257406865899728,603.2678287868358
93.46230820547031,601.9130312902086,0.025560302124907675,0.009102753220285306,0.002596283232079482,0.07780360818804503,0.9222781130122637,4.257661001494233,602.950372349986
93.56237491661108,601.5964491937507,0.02547149174302917,0.009070928623434223,0.0025874680318050116,0.07754011147930977,0.9219805237551768,4.2579142567543276,602.6330997173835
93.66244162775183,601.2800500642442,0.025383001222436537,0.009039220499815271,0.002578682824213029,0.07727749922020026,0.9216823119576958,4.258166634827991,602.3160107799686
93.76250833889259,600.9638337943907,0.025294829301960135,0.00900762837307718,0.0025699275460932514,0.07701576850704328,0.9213834806384754,4.258418138851234,601.9991054287574
93.86257505003336,600.6478002769593,0.025206974726172657,0.008976151769162626,0.0025612021369992226,0.07675491644414811,0.9210840328038743,4.258668771948154,601.6823835548397
93.96264176117411,600.331949404788,0.025119436245343896,0.00894479021628859,0.0025525065393115745,0.0764949401437693,0.9207839714479494,4.258918537231009,601.3658450493807
94.06270847231487,600.0162810707825,0.025032212615395386,0.008913543244926709,0.002543840698301281,0.07623583672606919,0.9204832995524515,4.2591674378002775,601.0494898036196
94.16277518345564,599.7007951679161,0.024945302597855136,0.008882410387783642,0.002535204562192918,0.07597760331908081,0.9201820200868193,4.259415476744725,600.7333177088698
94.26284189459639,599.3854915892643,0.024858705022178934,0.0088513912084716,0.002526597192687353,0.07572023732350788,0.919880136588106,4.259662657079025,600.4173286565994
94.36290860573716,599.0703702279266,0.024772418642335082,0.008820485235534994,0.0025180188099248576,0.07546373580387221,0.9195776518278139,4.259908981887373,600.1015225382461
94.46297531687792,598.755430977073,0.02468644222378952,0.008789692002466917,0.0025094695512261657,0.0752080958580478,0.9192745686211626,4.2601544542364165,599.7858992453298
94.56304202801867,598.4406737299511,0.024600774554748683,0.008759011052882354,0.0025009493101500403,0.07495331466515838,0.9189708899320498,4.260399077164009,599.4704586694662
94.66310873915944,598.126098379876,0.024515414429183077,0.00872844193270978,0.002492457978047975,0.07469938941364264,0.9186666187156075,4.260642853696236,599.1552007023453
94.7631754503002,597.811704820231,0.024430360646795546,0.00869798419017778,0.002483995443934463,0.0744463173012744,0.9183617579183235,4.260885786847461,598.8401252357314
94.86324216144095,597.4974929444666,0.024345612012989456,0.008667637375801599,0.002475561594357257,0.07419409553518269,0.9180563104781618,4.261127879620379,598.525232161463
94.96330887258172,597.1834626461014,0.024261167338836966,0.008637401042369743,0.0024671563132676396,0.07394272133187195,0.9177502793246833,4.261369135006072,598.2105213714524
95.06337558372248,596.8696138187213,0.024177025441047315,0.008607274744930586,0.0024587794818906944,0.0736921919172423,0.9174436673791675,4.261609555984052,597.8959927576856
95.16344229486324,596.55594635598,0.02409318514193498,0.008577258040778928,0.0024504309785955644,0.07344250452660958,0.9171364775547323,4.261849145522319,597.5816462122227
95.263509006004,596.2424601515988,0.024009645269388022,0.00854735048944261,0.002442110678765727,0.07319365640472567,0.9168287127564553,4.262087906577414,597.2674816271976
95.36357571714476,595.929155099366,0.023926404656836237,0.008517551652669078,0.002433818454669255,0.0729456448057985,0.9165203758814952,4.262325842094464,596.9534988948175
95.46364242828552,595.6160310931375,0.023843462143219443,0.008487861094411988,0.002425554175329084,0.07269846699351237,0.9162114698192114,4.262562955007238,596.6396979073633
95.56370913942628,595.3030880268228,0.023760816550949495,0.008458278370379657,0.0024173182734009107,0.07245212007277643,0.9159019970723409,4.262799248255651,596.3260785571626
95.66377585056703,594.9903257944208,0.023678466743285144,0.008428803055251108,0.002409110265917844,0.07220660142870701,0.9155919607456547,4.2630347247402876,596.0126407366596
95.7638425617078,594.6777442899888,0.023596411575346424,0.00839943471944257,0.002400930015493789,0.0719619083523202,0.9152813637030991,4.263269387361276,595.6993843383545
95.86390927284856,594.3653434076512,0.02351464990648553,0.008370172934976963,0.002392777410631686,0.07171803813538907,0.914970208781487,4.2635032390085055,595.38630925482
95.96397598398933,594.0531230415988,0.02343318060129983,0.008341017275966032,0.002384652338672513,0.07147498807845298,0.9146584988086115,4.263736282560849,595.0734153787018
96.06404269513008,593.7410830860897,0.023352002529596485,0.008311967318595237,0.0023765546857611865,0.07123275549080968,0.9143462366033025,4.263968520886217,594.7607026027176
96.16410940627084,593.4292234354486,0.023271114566356905,0.008283022641108523,0.002368484336812441,0.07099133769050693,0.9140334249754839,4.264199956841612,594.4481708196589
96.26417611741161,593.1175439840674,0.02319051559170132,0.008254182823793182,0.00236044117547672,0.07075073200433432,0.9137200667262304,4.2644305932731825,594.1358199223889
96.36424282855236,592.8060446264045,0.02311020449085335,0.008225447448964682,0.002352425084106071,0.07051093576781524,0.9134061646478245,4.264660433016281,593.8236498038442
96.46430953969312,592.494725256985,0.02303018015410445,0.008196816100951477,0.002344435943720026,0.07027194632519841,0.9130917215238136,4.264889478895511,593.511660357033
96.56437625083389,592.1835857704008,0.0229504414767785,0.00816828836607984,0.0023364736339714924,0.07003376102944983,0.9127767401290665,4.265117733724792,593.199851475036
96.66444296197464,591.8726260613103,0.02287098735919637,0.008139863832658707,0.0023285380331126483,0.06979637724224469,0.912461223229831,4.265345200307406,592.8882230510072
96.76450967311541,591.5618460244367,0.022791816704880084,0.0081115420900959,0.002320629112030376,0.06955979230521428,0.9121451735207007,4.2655718814370385,592.5767749781695
96.86457638425617,591.2512455545613,0.022712928412114385,0.008083322724736646,0.0023127473832724984,0.06932400340272005,0.9118285933235006,4.2657977799025435,592.2655071498076
96.96464309539692,590.9408245465494,0.022634321404754233,0.008055205335067317,0.002304892252758765,0.06908900806549774,0.9115114856927801,4.2660228984707205,591.9544194593002
97.06470980653769,590.6305828953244,0.022555994601976877,0.008027189516792462,0.0022970636343050688,0.06885480367729324,0.9111938533330325,4.266247239903293,591.6435118000878
97.16477651767845,590.3205204958762,0.022477946927714005,0.007999274867491253,0.0022892614436411545,0.06862138762945567,0.9108756989380781,4.266470806951656,591.3327840656825
97.2648432288192,590.0106372432604,0.022400177310613854,0.00797146098660113,0.0022814855985020537,0.06838875732089057,0.9105570251910353,4.266693602356935,591.022236149668
97.36490993995997,589.7009330325991,0.02232268468400343,0.007943747475401481,0.002273736018719532,0.06815691015801349,0.9102378347642944,4.266915628850042,590.7118679456996
97.46497665110073,589.3914077590803,0.02224546798585073,0.00791613393699732,0.0022660126263135344,0.06792584355470348,0.9099181303194899,4.2671368891517325,590.4016793475037
97.5650433622415,589.0820613179577,0.022168526158726835,0.007888619976302934,0.0022583153455836206,0.0676955549322563,0.9095979145074731,4.267357385972655,590.0916702488779
97.66511007338225,588.7728936045514,0.022091858149768204,0.007861205200025576,0.0022506441032004144,0.06746604171933815,0.9092771899682854,4.267577122013415,589.781840543692
97.765176784523,588.4639045142472,0.022015462910638755,0.007833889216649109,0.002242998828297041,0.06723730135193881,0.9089559593311307,4.267796099964625,589.4721901258858
97.86524349566378,588.1550939424963,0.021939339397492107,0.00780667163641769,0.0022353794525605715,0.06700933127332526,0.908634225214348,4.268014322506964,589.1627188894704
97.96531020680453,587.846461784816,0.021863486570933777,0.007779552071319445,0.0022277859103234684,0.06678212893399511,0.9083119902253844,4.268231792311232,588.853426728528
98.06537691794529,587.5380079367936,0.02178790340549972,0.007752530139440095,0.002220218029042333,0.06655569182356572,0.9079892570319245,4.268448512028803,588.544313537223
98.16544362908606,587.2297322940855,0.02171258888737957,0.0077256054639185,0.0022126755551782813,0.06633001746321389,0.9076660283451212,4.268664484293942,588.2353792098003
98.26551034022681,586.9216347523984,0.021637541975127506,0.007698777654905915,0.002205158606396943,0.06610510327390745,0.9073423066260774,4.268879711763462,587.9266236405349
98.36557705136758,586.6137152075125,0.021562761648510224,0.0076720463319982675,0.0021976671085783646,0.06588094674041259,0.9070180944513493,4.269094197067456,587.6180467237934
98.46564376250834,586.3059735552738,0.021488246891701406,0.007645411116519998,0.002190200989044813,0.06565754535497709,0.9066933943875433,4.2693079428262735,587.3096483540136
98.56571047364909,585.9984096915931,0.02141399669324899,0.0076188716315100675,0.0021827601765928017,0.06543489661730092,0.906368208991326,4.269520951650568,587.001428425703
98.66577718478986,585.691023512447,0.021340010046042548,0.0075924275017080125,0.002175344601525127,0.06521299803450706,0.9060425408094369,4.269733226141349,586.6933868334402
98.76584389593062,585.3838149138774,0.02126628594728064,0.0075660783535399885,0.002167954195682897,0.06499184712111228,0.9057163923786989,4.269944768890034,586.3855234718736
98.86591060707137,585.076783791991,0.02119282339843812,0.007539823815104785,0.0021605888924775608,0.06477144139899778,0.9053897662260296,4.270155582478496,586.0778382357221
98.96597731821214,584.76993004296,0.02111962140523349,0.007513663516159878,0.0021532486269229397,0.06455177839737997,0.905062664868453,4.2703656694791166,585.7703310197741
99.0660440293529,584.4632535630218,0.021046678977596284,0.007487597088107474,0.0021459333356672627,0.06433285565278132,0.9047350908131104,4.270575032454835,585.463001718889
