phi_1,epsilon_1_eq_epsilon_2,a
0.7450847457627118,0.1,-0.11468110465574738
0.7608474576271186,0.1,-0.11510980003240391
0.7766101694915253,0.1,-0.11552719937495165
0.7923728813559321,0.1,-0.11593374334988313
0.8081355932203389,0.1,-0.11632984999695953
0.8238983050847457,0.1,-0.11671591616306232
0.8396610169491524,0.1,-0.117092318828374
0.8554237288135592,0.1,-0.11745941633420412
0.871186440677966,0.1,-0.117817549520867
0.8869491525423728,0.1,-0.1181670427832054
0.9027118644067795,0.1,-0.1185082050506325
0.9184745762711863,0.1,-0.11884133069791328
0.9342372881355931,0.1,-0.11916670039233132
0.95,0.1,-0.11948458188236431
0.02,0.3,-0.05346710898144507
0.03576271186440678,0.3,-0.05501331241037306
0.05152542372881355,0.3,-0.056492617613519154
0.06728813559322033,0.3,-0.0579092742969051
0.08305084745762711,0.3,-0.05926717968065421
0.0988135593220339,0.3,-0.0605699143021408
0.11457627118644066,0.3,-0.06182077354205503
0.13033898305084743,0.3,-0.06302279545784911
0.1461016949152542,0.3,-0.06417878541950191
0.161864406779661,0.3,-0.06529133796814683
0.17762711864406777,0.3,-0.06636285625606576
0.19338983050847455,0.3,-0.06739556937461715
0.2091525423728813,0.3,-0.06839154783304796
0.2249152542372881,0.3,-0.06935271741437886
0.24067796610169487,0.3,-0.0702808716034741
0.25644067796610165,0.3,-0.0711776827560531
0.27220338983050846,0.3,-0.07204471215498369
0.2879661016949152,0.3,-0.07288341908107544
0.303728813559322,0.3,-0.0736951690092362
0.3194915254237288,0.3,-0.07448124102682657
0.3352542372881356,0.3,-0.07524283455898659
0.35101694915254233,0.3,-0.07598107547530883
0.36677966101694914,0.3,-0.07669702164325083
0.3825423728813559,0.3,-0.07739166798589513
0.39830508474576265,0.3,-0.07806595109491173
0.41406779661016946,0.3,-0.07872075344370046
0.4298305084745762,0.3,-0.07935690724056654
0.445593220338983,0.3,-0.07997519795730662
0.4613559322033898,0.3,-0.08057636756466484
0.4771186440677966,0.3,-0.08116111750267915
0.49288135593220334,0.3,-0.08173011141092151
0.5086440677966101,0.3,-0.08228397764097312
0.5244067796610169,0.3,-0.08282331157113346
0.5401694915254237,0.3,-0.08334867774128916
0.5559322033898304,0.3,-0.08386061182403569
0.5716949152542372,0.3,-0.08435962244651977
0.587457627118644,0.3,-0.08484619287602772
0.6032203389830508,0.3,-0.0853207825810622
0.6189830508474575,0.3,-0.08578382867850695
0.6347457627118643,0.3,-0.08623574727646094
0.6505084745762711,0.3,-0.08667693472141275
0.6662711864406778,0.3,-0.08710776875761139
0.6820338983050847,0.3,-0.08752860960576339
0.6977966101694915,0.3,-0.08793980096752858
0.7135593220338983,0.3,-0.08834167096170287
0.729322033898305,0.3,-0.0887345329974471
0.7450847457627118,0.3,-0.08911868658944626
0.7608474576271186,0.3,-0.0894944181194546
0.7766101694915253,0.3,-0.08986200154829653
0.7923728813559321,0.3,-0.09022169908204278
0.8081355932203389,0.3,-0.09057376179576666
